,train,val,test
119,BRACS_1511,,
120,BRACS_1512,,
121,BRACS_1513,,
122,BRACS_1514,,
123,BRACS_1515,,
124,BRACS_1516,,
125,BRACS_1581,,
126,BRACS_1582,,
127,BRACS_1583,,
128,BRACS_1593,,
129,BRACS_1594,,
130,BRACS_1596,,
131,BRACS_1603,,
132,BRACS_1604,,
133,BRACS_1605,,
134,BRACS_1606,,
135,BRACS_1612,,
136,BRACS_1616,,
137,BRACS_1617,,
138,BRACS_1618,,
139,BRACS_1620,,
140,BRACS_1621,,
141,BRACS_1622,,
142,BRACS_1631,,
143,BRACS_1633,,
144,BRACS_1634,,
145,BRACS_1635,,
146,BRACS_1636,,
147,BRACS_1637,,
148,BRACS_1638,,
149,BRACS_1639,,
150,BRACS_1640,,
151,BRACS_1641,,
152,BRACS_1642,,
153,BRACS_1643,,
154,BRACS_1645,,
155,BRACS_1646,,
156,BRACS_1647,,
157,BRACS_1648,,
158,BRACS_1649,,
159,BRACS_1650,,
160,BRACS_1652,,
161,BRACS_1653,,
162,BRACS_1654,,
163,BRACS_1655,,
164,BRACS_1656,,
165,BRACS_1658,,
166,BRACS_1659,,
167,BRACS_1660,,
168,BRACS_1661,,
169,BRACS_1664,,
170,BRACS_1665,,
171,BRACS_1666,,
172,BRACS_1667,,
173,BRACS_1668,,
174,BRACS_1669,,
175,BRACS_1771,,
176,BRACS_1772,,
177,BRACS_1773,,
178,BRACS_1774,,
179,BRACS_1775,,
180,BRACS_1777,,
181,BRACS_1778,,
182,BRACS_1779,,
183,BRACS_1780,,
184,BRACS_1782,,
185,BRACS_1783,,
186,BRACS_1784,,
187,BRACS_1785,,
188,BRACS_1786,,
189,BRACS_1787,,
190,BRACS_1788,,
191,BRACS_1789,,
192,BRACS_1791,,
193,BRACS_1792,,
194,BRACS_1793,,
195,BRACS_1794,,
196,BRACS_1795,,
197,BRACS_1796,,
198,BRACS_1808,,
199,BRACS_1810,,
200,BRACS_1811,,
201,BRACS_1812,,
202,BRACS_1815,,
203,BRACS_1816,,
204,BRACS_1827,,
205,BRACS_1828,,
206,BRACS_1829,,
207,BRACS_1830,,
208,BRACS_1831,,
209,BRACS_1832,,
210,BRACS_1833,,
211,BRACS_1834,,
212,BRACS_1835,,
213,BRACS_1836,,
214,BRACS_1837,,
215,BRACS_1838,,
216,BRACS_1839,,
217,BRACS_1840,,
218,BRACS_1841,,
219,BRACS_1857,,
220,BRACS_1858,,
221,BRACS_1860,,
222,BRACS_1861,,
223,BRACS_1862,,
224,BRACS_1863,,
225,BRACS_1864,,
226,BRACS_1865,,
227,BRACS_1866,,
228,BRACS_1869,,
229,BRACS_1871,,
230,BRACS_1873,,
231,BRACS_1874,,
232,BRACS_1875,,
233,BRACS_1877,,
234,BRACS_1879,,
235,BRACS_1880,,
236,BRACS_1881,,
237,BRACS_1882,,
238,BRACS_1888,,
239,BRACS_1890,,
240,BRACS_1893,,
241,BRACS_1899,,
242,BRACS_1900,,
243,BRACS_1901,,
244,BRACS_1902,,
245,BRACS_1903,,
246,BRACS_1904,,
247,BRACS_1905,,
248,BRACS_1911,,
249,BRACS_1912,,
250,BRACS_1913,,
251,BRACS_1914,,
252,BRACS_1915,,
253,BRACS_1916,,
254,BRACS_1917,,
255,BRACS_1918,,
256,BRACS_1919,,
257,BRACS_1920,,
258,BRACS_1921,,
259,BRACS_1922,,
260,BRACS_1923,,
261,BRACS_1924,,
262,BRACS_1925,,
263,BRACS_1926,,
264,BRACS_1927,,
265,BRACS_1928,,
266,BRACS_1929,,
267,BRACS_1930,,
268,BRACS_1931,,
269,BRACS_1932,,
270,BRACS_1933,,
271,BRACS_1934,,
272,BRACS_1946,,
273,BRACS_1947,,
274,BRACS_1948,,
275,BRACS_1949,,
276,BRACS_1950,,
277,BRACS_1957,,
278,BRACS_1958,,
279,BRACS_1959,,
280,BRACS_1960,,
281,BRACS_1961,,
282,BRACS_1962,,
283,BRACS_1963,,
284,BRACS_1964,,
285,BRACS_1965,,
286,BRACS_1966,,
287,BRACS_1967,,
288,BRACS_1968,,
289,BRACS_1969,,
290,BRACS_1970,,
291,BRACS_1971,,
292,BRACS_1972,,
293,BRACS_1973,,
294,BRACS_1984,,
295,BRACS_1986,,
296,BRACS_1987,,
297,BRACS_1988,,
298,BRACS_1989,,
299,BRACS_1993,,
300,BRACS_1994,,
301,BRACS_1995,,
302,BRACS_1996,,
303,BRACS_1997,,
304,BRACS_1998,,
305,BRACS_1999,,
306,BRACS_2000,,
307,BRACS_2001,,
308,BRACS_2002,,
309,BRACS_2004,,
310,BRACS_2005,,
311,BRACS_3268,,
312,BRACS_3269,,
313,BRACS_3270,,
314,BRACS_3271,,
315,BRACS_3272,,
316,BRACS_3273,,
317,BRACS_3274,,
318,BRACS_3275,,
319,BRACS_3276,,
320,BRACS_3277,,
321,BRACS_3278,,
322,BRACS_3279,,
323,BRACS_3281,,
324,BRACS_3282,,
325,BRACS_3283,,
326,BRACS_3289,,
327,BRACS_3290,,
328,BRACS_3291,,
329,BRACS_3292,,
330,BRACS_3293,,
331,BRACS_3294,,
332,BRACS_3305,,
333,BRACS_3308,,
334,BRACS_3309,,
335,BRACS_3310,,
336,BRACS_3311,,
337,BRACS_3312,,
338,BRACS_3313,,
339,BRACS_3314,,
340,BRACS_3315,,
341,BRACS_3316,,
342,BRACS_3317,,
343,BRACS_3318,,
344,BRACS_3319,,
345,BRACS_3320,,
346,BRACS_3321,,
347,BRACS_3334,,
348,BRACS_3335,,
349,BRACS_3336,,
350,BRACS_1003658,,
351,BRACS_1003659,,
352,BRACS_1003667,,
353,BRACS_1003668,,
354,BRACS_1003669,,
355,BRACS_1003670,,
356,BRACS_1003671,,
357,BRACS_1003672,,
358,BRACS_1003673,,
359,BRACS_1003675,,
360,BRACS_1003677,,
361,BRACS_1003678,,
362,BRACS_1003684,,
363,BRACS_1003685,,
364,BRACS_1003686,,
365,BRACS_1003692,,
366,BRACS_1003693,,
367,BRACS_1003697,,
368,BRACS_1003698,,
369,BRACS_1003699,,
370,BRACS_1003700,,
371,BRACS_1003703,,
372,BRACS_1003705,,
373,BRACS_1003706,,
374,BRACS_1003707,,
375,BRACS_1003708,,
376,BRACS_1003709,,
377,BRACS_1003710,,
378,BRACS_1003713,,
379,BRACS_1003714,,
380,BRACS_1003715,,
381,BRACS_1003716,,
382,BRACS_1003718,,
383,BRACS_1003721,,
384,BRACS_1003722,,
385,BRACS_1003723,,
386,BRACS_1003724,,
387,BRACS_1003725,,
388,BRACS_1003727,,
389,BRACS_1003728,,
390,BRACS_1003730,,
391,BRACS_1003731,,
392,BRACS_1003732,,
393,BRACS_1003734,,
