,train,val,test
556,patient_021_node_0,,
557,slide_231,,
558,slide_267,,
559,patient_051_node_2,,
560,patient_038_node_0,,
561,patient_015_node_1,,
562,slide_283,,
563,slide_353,,
564,slide_209,,
565,patient_048_node_0,,
566,patient_094_node_4,,
567,slide_333,,
568,slide_195,,
569,slide_176,,
570,patient_076_node_3,,
571,patient_072_node_2,,
572,slide_241,,
573,slide_166,,
574,patient_062_node_3,,
575,slide_193,,
576,slide_175,,
577,slide_187,,
578,slide_183,,
579,slide_227,,
580,slide_334,,
581,patient_087_node_0,,
582,slide_223,,
583,patient_046_node_4,,
584,patient_014_node_4,,
585,patient_022_node_0,,
586,slide_343,,
587,patient_065_node_4,,
588,patient_021_node_1,,
589,patient_026_node_1,,
590,patient_012_node_0,,
591,slide_340,,
592,patient_072_node_0,,
593,patient_019_node_3,,
594,slide_269,,
595,slide_385,,
596,slide_161,,
597,patient_080_node_4,,
598,patient_029_node_3,,
599,patient_010_node_0,,
600,patient_076_node_4,,
601,slide_383,,
602,patient_094_node_1,,
603,patient_015_node_4,,
604,slide_173,,
605,slide_194,,
606,slide_177,,
607,slide_316,,
608,patient_036_node_3,,
609,patient_026_node_2,,
610,slide_281,,
611,patient_033_node_2,,
612,patient_069_node_2,,
613,slide_335,,
614,slide_246,,
615,patient_030_node_4,,
616,patient_028_node_1,,
617,patient_076_node_2,,
618,patient_094_node_0,,
619,patient_052_node_3,,
620,slide_235,,
621,slide_264,,
622,slide_213,,
623,patient_020_node_2,,
624,patient_037_node_1,,
625,patient_062_node_0,,
626,patient_024_node_1,,
627,patient_038_node_2,,
628,slide_189,,
629,patient_064_node_0,,
630,patient_091_node_3,,
631,patient_032_node_1,,
632,patient_091_node_2,,
633,patient_006_node_2,,
634,patient_045_node_3,,
635,patient_039_node_1,,
636,slide_338,,
637,slide_160,,
638,patient_027_node_0,,
639,slide_182,,
640,slide_303,,
641,patient_072_node_1,,
642,slide_204,,
643,slide_250,,
644,patient_016_node_0,,
645,slide_172,,
646,slide_258,,
647,patient_063_node_4,,
648,patient_096_node_2,,
649,patient_073_node_3,,
650,slide_259,,
651,slide_300,,
652,patient_008_node_0,,
653,slide_207,,
654,slide_164,,
655,patient_014_node_3,,
656,patient_045_node_1,,
657,patient_087_node_1,,
658,slide_268,,
659,slide_254,,
660,slide_379,,
661,patient_024_node_2,,
662,slide_297,,
663,slide_198,,
664,slide_371,,
665,patient_044_node_4,,
666,slide_216,,
667,slide_361,,
668,patient_076_node_1,,
669,patient_045_node_0,,
670,slide_274,,
671,patient_038_node_4,,
672,patient_068_node_4,,
673,patient_066_node_3,,
674,slide_219,,
675,slide_178,,
676,patient_048_node_1,,
677,slide_373,,
678,patient_080_node_1,,
679,slide_201,,
680,slide_308,,
681,patient_007_node_4,,
682,patient_026_node_3,,
683,slide_197,,
684,patient_018_node_1,,
685,patient_097_node_3,,
686,slide_174,,
687,patient_049_node_2,,
688,patient_065_node_0,,
689,slide_321,,
690,patient_068_node_1,,
691,slide_225,,
692,patient_061_node_4,,
693,patient_022_node_1,,
694,patient_018_node_3,,
695,patient_091_node_4,,
696,patient_029_node_0,,
697,patient_039_node_0,,
698,slide_222,,
699,slide_186,,
700,slide_229,,
701,slide_238,,
702,patient_019_node_0,,
703,patient_067_node_4,,
704,slide_202,,
705,patient_020_node_1,,
706,patient_063_node_3,,
707,slide_224,,
708,slide_320,,
709,patient_019_node_2,,
710,patient_028_node_3,,
711,patient_028_node_2,,
712,patient_044_node_3,,
713,patient_097_node_4,,
714,patient_062_node_1,,
715,slide_351,,
716,slide_278,,
717,slide_366,,
