,train,val,test
125,patient_087_node_3,,
126,slide_46,,
127,slide_78,,
128,patient_007_node_3,,
129,slide_54,,
130,slide_378,,
131,patient_074_node_2,,
132,slide_327,,
133,patient_040_node_0,,
134,slide_336,,
135,slide_360,,
136,patient_078_node_2,,
137,patient_034_node_2,,
138,patient_047_node_4,,
139,patient_006_node_0,,
140,patient_099_node_2,,
141,slide_107,,
142,patient_019_node_4,,
143,patient_035_node_2,,
144,slide_77,,
145,slide_139,,
146,patient_086_node_3,,
147,patient_047_node_3,,
148,patient_062_node_4,,
149,slide_298,,
150,slide_64,,
151,slide_96,,
152,patient_079_node_1,,
153,patient_050_node_1,,
154,slide_393,,
155,patient_070_node_4,,
156,slide_5,,
157,patient_067_node_0,,
158,slide_133,,
159,patient_031_node_0,,
160,patient_050_node_2,,
161,patient_034_node_0,,
162,slide_397,,
163,slide_134,,
164,patient_002_node_0,,
165,slide_32,,
166,patient_039_node_3,,
167,slide_21,,
168,patient_055_node_0,,
169,patient_095_node_3,,
170,slide_109,,
171,patient_083_node_1,,
172,patient_058_node_4,,
173,patient_003_node_2,,
174,slide_88,,
175,patient_051_node_3,,
176,patient_047_node_0,,
177,patient_067_node_1,,
178,slide_306,,
179,patient_095_node_2,,
180,patient_001_node_2,,
181,slide_37,,
182,patient_013_node_1,,
183,patient_023_node_0,,
184,slide_357,,
185,patient_053_node_0,,
186,slide_370,,
187,slide_1,,
188,patient_091_node_0,,
189,slide_121,,
190,patient_053_node_4,,
191,patient_003_node_3,,
192,patient_032_node_4,,
193,patient_093_node_1,,
194,slide_153,,
195,patient_065_node_1,,
196,patient_050_node_3,,
197,slide_155,,
198,patient_069_node_4,,
199,patient_065_node_2,,
200,slide_381,,
201,patient_061_node_1,,
202,patient_084_node_4,,
203,patient_037_node_0,,
204,slide_81,,
205,patient_010_node_3,,
206,slide_339,,
207,patient_004_node_1,,
208,slide_86,,
209,patient_077_node_1,,
210,patient_046_node_1,,
211,slide_92,,
212,patient_088_node_3,,
213,patient_084_node_1,,
214,slide_124,,
215,patient_011_node_3,,
216,slide_392,,
217,slide_138,,
218,patient_094_node_3,,
219,patient_022_node_2,,
220,slide_294,,
221,slide_40,,
222,patient_043_node_1,,
223,slide_19,,
224,patient_050_node_0,,
225,slide_101,,
226,patient_000_node_4,,
227,patient_039_node_2,,
228,patient_006_node_1,,
229,slide_60,,
230,patient_082_node_4,,
231,patient_008_node_4,,
232,slide_319,,
233,slide_23,,
234,slide_102,,
235,patient_058_node_0,,
236,patient_064_node_1,,
237,slide_100,,
238,slide_114,,
239,slide_14,,
240,patient_034_node_1,,
241,slide_48,,
242,slide_354,,
243,slide_93,,
244,slide_312,,
245,patient_070_node_2,,
246,slide_45,,
247,patient_098_node_3,,
248,slide_125,,
249,patient_067_node_2,,
250,patient_063_node_1,,
251,patient_009_node_4,,
252,slide_130,,
253,patient_098_node_0,,
254,slide_70,,
255,patient_060_node_1,,
256,patient_081_node_0,,
257,patient_074_node_0,,
258,patient_055_node_2,,
259,patient_075_node_2,,
260,patient_001_node_4,,
261,slide_313,,
262,patient_077_node_0,,
263,patient_036_node_2,,
264,slide_52,,
265,patient_089_node_1,,
266,slide_108,,
267,slide_314,,
268,slide_116,,
269,patient_042_node_0,,
270,slide_395,,
271,patient_008_node_3,,
272,patient_003_node_4,,
273,patient_031_node_3,,
274,patient_023_node_2,,
275,slide_389,,
276,patient_016_node_3,,
277,slide_287,,
278,patient_057_node_2,,
279,patient_040_node_3,,
280,slide_329,,
281,patient_020_node_0,,
282,slide_43,,
283,patient_000_node_2,,
284,slide_346,,
285,patient_043_node_3,,
286,patient_000_node_3,,
287,slide_358,,
288,slide_123,,
289,patient_003_node_0,,
290,slide_282,,
291,patient_017_node_0,,
292,slide_347,,
293,patient_085_node_1,,
294,patient_010_node_1,,
295,slide_332,,
296,slide_8,,
297,patient_000_node_0,,
298,slide_356,,
299,slide_42,,
300,slide_394,,
301,patient_009_node_2,,
302,patient_085_node_4,,
303,patient_082_node_2,,
304,slide_141,,
305,slide_328,,
306,patient_077_node_3,,
307,slide_322,,
308,patient_032_node_3,,
309,patient_068_node_3,,
310,slide_110,,
311,slide_279,,
312,slide_369,,
313,slide_365,,
314,slide_126,,
315,patient_098_node_4,,
316,patient_049_node_0,,
317,patient_027_node_3,,
318,patient_057_node_3,,
319,patient_002_node_2,,
320,slide_76,,
321,patient_031_node_2,,
322,slide_84,,
323,patient_084_node_0,,
324,patient_002_node_3,,
325,patient_035_node_4,,
326,patient_090_node_3,,
327,slide_113,,
328,patient_024_node_0,,
329,slide_375,,
330,slide_44,,
331,patient_070_node_1,,
332,patient_033_node_0,,
333,patient_032_node_2,,
334,patient_011_node_4,,
335,slide_85,,
336,patient_040_node_4,,
337,slide_276,,
338,patient_095_node_4,,
339,slide_17,,
340,patient_036_node_4,,
341,patient_071_node_4,,
342,slide_315,,
343,patient_014_node_1,,
344,slide_288,,
345,slide_137,,
346,slide_59,,
347,patient_012_node_2,,
348,patient_098_node_1,,
349,patient_025_node_1,,
350,patient_037_node_4,,
351,patient_039_node_4,,
352,patient_004_node_2,,
353,slide_372,,
354,patient_007_node_2,,
355,patient_076_node_0,,
356,slide_301,,
357,slide_122,,
358,slide_293,,
359,slide_152,,
360,slide_311,,
361,patient_005_node_2,,
362,slide_399,,
363,slide_49,,
364,slide_151,,
365,slide_89,,
366,patient_029_node_4,,
367,slide_349,,
368,patient_087_node_2,,
369,patient_034_node_4,,
370,patient_023_node_4,,
371,patient_055_node_3,,
372,slide_147,,
373,slide_290,,
374,patient_016_node_4,,
375,slide_158,,
376,slide_6,,
377,patient_092_node_2,,
378,patient_056_node_2,,
379,slide_105,,
380,patient_044_node_0,,
381,slide_36,,
382,patient_056_node_3,,
383,slide_39,,
384,slide_376,,
385,slide_277,,
386,patient_014_node_0,,
387,slide_129,,
388,patient_006_node_3,,
389,patient_038_node_1,,
390,patient_038_node_3,,
391,patient_059_node_3,,
392,slide_91,,
393,slide_398,,
394,slide_112,,
395,patient_091_node_1,,
396,patient_059_node_0,,
397,slide_103,,
398,slide_119,,
399,slide_62,,
400,patient_025_node_2,,
401,patient_059_node_4,,
402,slide_66,,
403,slide_3,,
404,slide_22,,
405,patient_065_node_3,,
406,slide_58,,
407,slide_324,,
408,patient_048_node_4,,
409,patient_045_node_2,,
410,patient_012_node_4,,
411,patient_066_node_4,,
412,slide_367,,
413,patient_049_node_4,,
414,patient_068_node_2,,
415,slide_7,,
416,patient_000_node_1,,
417,slide_142,,
418,slide_305,,
419,slide_63,,
420,slide_326,,
421,patient_012_node_3,,
422,patient_053_node_2,,
423,patient_090_node_4,,
424,slide_387,,
425,slide_67,,
426,patient_041_node_4,,
427,slide_157,,
428,slide_127,,
429,patient_089_node_0,,
430,patient_020_node_3,,
431,slide_118,,
432,slide_331,,
433,slide_135,,
434,slide_275,,
435,patient_057_node_4,,
436,slide_99,,
437,patient_073_node_2,,
438,slide_304,,
439,patient_083_node_0,,
440,patient_099_node_3,,
441,slide_25,,
442,patient_053_node_1,,
443,patient_008_node_1,,
444,patient_086_node_1,,
445,slide_168,,
446,patient_017_node_1,,
447,slide_266,,
448,patient_067_node_3,,
449,patient_027_node_2,,
450,slide_386,,
451,slide_359,,
452,patient_047_node_2,,
453,patient_041_node_0,,
454,patient_080_node_3,,
455,patient_021_node_4,,
456,slide_240,,
457,slide_257,,
458,slide_252,,
459,patient_029_node_2,,
460,patient_033_node_1,,
461,patient_013_node_3,,
462,patient_081_node_1,,
463,slide_236,,
464,slide_206,,
465,patient_024_node_4,,
466,slide_265,,
467,patient_072_node_4,,
468,slide_210,,
469,slide_181,,
470,slide_179,,
471,patient_006_node_4,,
472,patient_027_node_4,,
473,patient_017_node_2,,
474,patient_005_node_4,,
475,slide_190,,
476,patient_010_node_4,,
477,slide_272,,
478,slide_299,,
479,slide_211,,
480,patient_063_node_2,,
481,slide_214,,
482,slide_228,,
483,slide_260,,
484,patient_011_node_0,,
485,patient_092_node_0,,
486,slide_199,,
487,slide_212,,
488,slide_286,,
489,slide_226,,
490,slide_205,,
491,patient_060_node_3,,
492,patient_020_node_4,,
493,patient_084_node_2,,
494,slide_184,,
495,slide_296,,
496,patient_028_node_0,,
497,slide_185,,
498,patient_092_node_1,,
499,slide_232,,
500,slide_217,,
501,slide_337,,
502,slide_196,,
503,slide_251,,
504,slide_215,,
505,patient_096_node_0,,
506,patient_077_node_4,,
507,patient_080_node_2,,
508,slide_230,,
509,patient_074_node_4,,
510,patient_052_node_2,,
511,slide_263,,
512,patient_018_node_2,,
513,slide_255,,
514,patient_052_node_0,,
515,patient_069_node_0,,
516,patient_092_node_3,,
517,slide_377,,
518,patient_095_node_0,,
519,patient_033_node_3,,
520,patient_089_node_3,,
521,slide_221,,
522,patient_009_node_0,,
523,patient_017_node_4,,
524,slide_256,,
525,patient_063_node_0,,
526,slide_192,,
527,patient_066_node_2,,
528,patient_022_node_4,,
529,patient_040_node_2,,
530,slide_348,,
531,patient_084_node_3,,
532,slide_342,,
533,patient_077_node_2,,
534,slide_169,,
535,slide_203,,
536,slide_208,,
537,slide_167,,
538,slide_248,,
539,slide_242,,
540,patient_046_node_3,,
541,slide_344,,
542,patient_013_node_2,,
543,slide_165,,
544,slide_270,,
545,patient_004_node_4,,
546,slide_363,,
547,patient_080_node_0,,
548,patient_005_node_3,,
549,patient_029_node_1,,
550,slide_220,,
551,patient_097_node_0,,
552,patient_026_node_4,,
553,patient_051_node_4,,
554,slide_262,,
555,slide_163,,
556,slide_245,,
557,patient_062_node_2,,
558,patient_049_node_1,,
559,patient_042_node_3,,
560,patient_021_node_0,,
561,slide_267,,
562,slide_244,,
563,patient_051_node_2,,
564,patient_015_node_1,,
565,slide_283,,
566,slide_209,,
567,patient_048_node_0,,
568,patient_094_node_4,,
569,slide_195,,
570,patient_072_node_2,,
571,slide_241,,
572,patient_062_node_3,,
573,slide_374,,
574,slide_193,,
575,slide_183,,
576,slide_227,,
577,slide_334,,
578,patient_087_node_0,,
579,patient_015_node_2,,
580,slide_223,,
581,patient_046_node_4,,
582,patient_014_node_4,,
583,patient_022_node_0,,
584,patient_065_node_4,,
585,patient_021_node_1,,
586,patient_026_node_1,,
587,patient_012_node_0,,
588,slide_340,,
589,slide_170,,
590,slide_239,,
591,slide_269,,
592,slide_385,,
593,patient_069_node_3,,
594,slide_161,,
595,patient_060_node_0,,
596,patient_080_node_4,,
597,patient_045_node_4,,
598,patient_029_node_3,,
599,patient_010_node_0,,
600,patient_076_node_4,,
601,slide_383,,
602,patient_094_node_1,,
603,patient_015_node_4,,
604,slide_173,,
605,patient_050_node_4,,
606,slide_194,,
607,slide_177,,
608,patient_097_node_1,,
609,slide_368,,
610,patient_014_node_2,,
611,patient_036_node_3,,
612,patient_026_node_2,,
613,slide_281,,
614,patient_033_node_2,,
615,slide_335,,
616,slide_246,,
617,patient_028_node_1,,
618,patient_076_node_2,,
619,patient_094_node_0,,
620,patient_064_node_3,,
621,patient_052_node_3,,
622,patient_092_node_4,,
623,slide_264,,
624,patient_081_node_2,,
625,patient_037_node_1,,
626,patient_062_node_0,,
627,patient_024_node_1,,
628,patient_038_node_2,,
629,slide_189,,
630,patient_064_node_0,,
631,slide_280,,
632,patient_091_node_3,,
633,patient_091_node_2,,
634,patient_006_node_2,,
635,patient_045_node_3,,
636,patient_039_node_1,,
637,slide_338,,
638,slide_160,,
639,patient_027_node_0,,
640,slide_182,,
641,slide_303,,
642,patient_072_node_1,,
643,slide_204,,
644,slide_233,,
645,slide_250,,
646,patient_093_node_4,,
647,slide_258,,
648,patient_063_node_4,,
649,slide_318,,
650,patient_096_node_3,,
651,patient_034_node_3,,
652,slide_200,,
653,slide_300,,
654,patient_008_node_0,,
655,slide_207,,
656,patient_014_node_3,,
657,patient_045_node_1,,
658,patient_087_node_1,,
659,slide_268,,
660,slide_379,,
661,patient_024_node_2,,
662,slide_198,,
663,patient_009_node_1,,
664,patient_044_node_4,,
665,slide_216,,
666,slide_361,,
667,patient_076_node_1,,
668,patient_045_node_0,,
669,slide_274,,
670,patient_038_node_4,,
671,patient_068_node_4,,
672,slide_390,,
673,patient_099_node_4,,
674,patient_073_node_1,,
675,slide_178,,
676,patient_086_node_0,,
677,patient_048_node_1,,
678,slide_373,,
679,patient_080_node_1,,
680,slide_201,,
681,slide_218,,
682,patient_007_node_4,,
683,patient_026_node_3,,
684,slide_197,,
685,patient_097_node_3,,
686,slide_174,,
687,patient_065_node_0,,
688,slide_321,,
689,patient_068_node_1,,
690,slide_225,,
691,patient_061_node_4,,
692,patient_022_node_1,,
693,patient_091_node_4,,
694,patient_029_node_0,,
695,patient_039_node_0,,
696,slide_222,,
697,slide_186,,
698,slide_229,,
699,slide_238,,
700,patient_019_node_0,,
701,patient_096_node_4,,
702,patient_067_node_4,,
703,slide_202,,
704,slide_249,,
705,patient_020_node_1,,
706,patient_063_node_3,,
707,slide_224,,
708,patient_051_node_1,,
709,slide_320,,
710,patient_019_node_2,,
711,patient_028_node_3,,
712,patient_028_node_2,,
713,patient_044_node_3,,
714,patient_062_node_1,,
715,slide_351,,
716,slide_278,,
717,slide_366,,
